network_id,type,subtype,id_pair,species_1,label_1,degree_1,species_2,label_2,degree_2,number_sp_label_1,number_sp_label_2,connected,normalized_degree_sp_1,normalized_degree_sp_2,network_connectance,sum_1,sum_2,sum_shared
A_HP_033,A,HostParasite,2852,"Apodemus flavicollis",Host,20,"Doratopsylla dasycnema",Parasite,12,22,25,1,0.8,0.5455,0.36,640,374,4
A_HP_039,A,HostParasite,2852,"Apodemus flavicollis",Host,7,"Doratopsylla dasycnema",Parasite,4,6,11,1,0.6364,0.6667,0.439,213,21,4
A_HP_021,A,HostParasite,2852,"Apodemus flavicollis",Host,2,"Doratopsylla dasycnema",Parasite,1,9,15,0,0.1333,0.1111,0.422,3,1,0
A_HP_026,A,HostParasite,2852,"Apodemus flavicollis",Host,3,"Doratopsylla dasycnema",Parasite,8,15,18,0,0.1667,0.5333,0.526,13,437,0
A_HP_037,A,HostParasite,2852,"Apodemus flavicollis",Host,11,"Doratopsylla dasycnema",Parasite,3,17,21,0,0.5238,0.1765,0.252,3513,164,0
A_HP_033,A,HostParasite,2854,"Apodemus flavicollis",Host,20,"Hystrichopsylla orientalis",Parasite,11,22,25,1,0.8,0.5,0.36,640,90,13
A_HP_037,A,HostParasite,2854,"Apodemus flavicollis",Host,11,"Hystrichopsylla orientalis",Parasite,5,17,21,1,0.5238,0.2941,0.252,3513,124,48
A_HP_033,A,HostParasite,2856,"Apodemus flavicollis",Host,20,"Hystrichopsylla talpae",Parasite,10,22,25,1,0.8,0.4545,0.36,640,94,8
A_HP_006,A,HostParasite,2856,"Apodemus flavicollis",Host,16,"Hystrichopsylla talpae",Parasite,1,16,37,0,0.4324,0.0625,0.208,164,3,0
A_HP_021,A,HostParasite,2856,"Apodemus flavicollis",Host,2,"Hystrichopsylla talpae",Parasite,4,9,15,0,0.1333,0.4444,0.422,3,18,0
A_HP_026,A,HostParasite,2856,"Apodemus flavicollis",Host,3,"Hystrichopsylla talpae",Parasite,12,15,18,0,0.1667,0.8,0.526,13,253,0
A_HP_039,A,HostParasite,2856,"Apodemus flavicollis",Host,7,"Hystrichopsylla talpae",Parasite,2,6,11,0,0.6364,0.3333,0.439,213,8,0
A_HP_006,A,HostParasite,2806,"Apodemus flavicollis",Host,16,"Leptopsylla segnis",Parasite,3,16,37,1,0.4324,0.1875,0.208,164,54,10
A_HP_033,A,HostParasite,2806,"Apodemus flavicollis",Host,20,"Leptopsylla segnis",Parasite,10,22,25,1,0.8,0.4545,0.36,640,210,19
A_HP_039,A,HostParasite,2806,"Apodemus flavicollis",Host,7,"Leptopsylla segnis",Parasite,1,6,11,1,0.6364,0.1667,0.439,213,3,3
A_HP_021,A,HostParasite,2806,"Apodemus flavicollis",Host,2,"Leptopsylla segnis",Parasite,5,9,15,0,0.1333,0.5556,0.422,3,25,0
A_HP_026,A,HostParasite,2806,"Apodemus flavicollis",Host,3,"Leptopsylla segnis",Parasite,4,15,18,0,0.1667,0.2667,0.526,13,16,0
A_HP_006,A,HostParasite,2807,"Apodemus flavicollis",Host,16,"Megabothris turbidus",Parasite,2,16,37,1,0.4324,0.125,0.208,164,8,3
A_HP_033,A,HostParasite,2807,"Apodemus flavicollis",Host,20,"Megabothris turbidus",Parasite,12,22,25,1,0.8,0.5455,0.36,640,725,158
A_HP_037,A,HostParasite,2807,"Apodemus flavicollis",Host,11,"Megabothris turbidus",Parasite,12,17,21,1,0.5238,0.7059,0.252,3513,1973,703
A_HP_039,A,HostParasite,2807,"Apodemus flavicollis",Host,7,"Megabothris turbidus",Parasite,4,6,11,1,0.6364,0.6667,0.439,213,38,19
A_HP_021,A,HostParasite,2807,"Apodemus flavicollis",Host,2,"Megabothris turbidus",Parasite,4,9,15,0,0.1333,0.4444,0.422,3,10,0
A_HP_026,A,HostParasite,2807,"Apodemus flavicollis",Host,3,"Megabothris turbidus",Parasite,10,15,18,0,0.1667,0.6667,0.526,13,436,0
A_HP_006,A,HostParasite,2808,"Apodemus flavicollis",Host,16,"Nosopsyllus consimilis",Parasite,11,16,37,1,0.4324,0.6875,0.208,164,527,58
A_HP_021,A,HostParasite,2808,"Apodemus flavicollis",Host,2,"Nosopsyllus consimilis",Parasite,4,9,15,0,0.1333,0.4444,0.422,3,28,0
A_HP_033,A,HostParasite,2857,"Apodemus flavicollis",Host,20,"Nosopsyllus fasciatus",Parasite,5,22,25,1,0.8,0.2273,0.36,640,25,5
A_HP_039,A,HostParasite,2857,"Apodemus flavicollis",Host,7,"Nosopsyllus fasciatus",Parasite,2,6,11,1,0.6364,0.3333,0.439,213,53,19
A_HP_006,A,HostParasite,2857,"Apodemus flavicollis",Host,16,"Nosopsyllus fasciatus",Parasite,3,16,37,0,0.4324,0.1875,0.208,164,39,0
A_HP_026,A,HostParasite,2857,"Apodemus flavicollis",Host,3,"Nosopsyllus fasciatus",Parasite,1,15,18,0,0.1667,0.0667,0.526,13,2,0
A_HP_006,A,HostParasite,2809,"Apodemus flavicollis",Host,16,"Nosopsyllus mokrzeckyi",Parasite,6,16,37,1,0.4324,0.375,0.208,164,81,1
A_HP_021,A,HostParasite,2809,"Apodemus flavicollis",Host,2,"Nosopsyllus mokrzeckyi",Parasite,2,9,15,0,0.1333,0.2222,0.422,3,8,0
A_HP_033,A,HostParasite,2858,"Apodemus flavicollis",Host,20,"Palaeopsylla soricis",Parasite,11,22,25,1,0.8,0.5,0.36,640,673,8
A_HP_037,A,HostParasite,2858,"Apodemus flavicollis",Host,11,"Palaeopsylla soricis",Parasite,7,17,21,1,0.5238,0.4118,0.252,3513,293,12
A_HP_039,A,HostParasite,2858,"Apodemus flavicollis",Host,7,"Palaeopsylla soricis",Parasite,5,6,11,1,0.6364,0.8333,0.439,213,72,3
A_HP_021,A,HostParasite,2858,"Apodemus flavicollis",Host,2,"Palaeopsylla soricis",Parasite,4,9,15,0,0.1333,0.4444,0.422,3,6,0
A_HP_026,A,HostParasite,2858,"Apodemus flavicollis",Host,3,"Palaeopsylla soricis",Parasite,13,15,18,0,0.1667,0.8667,0.526,13,3311,0
A_HP_033,A,HostParasite,2860,"Apodemus flavicollis",Host,20,"Peromyscopsylla bidentata",Parasite,13,22,25,1,0.8,0.5909,0.36,640,522,1
A_HP_037,A,HostParasite,2860,"Apodemus flavicollis",Host,11,"Peromyscopsylla bidentata",Parasite,5,17,21,1,0.5238,0.2941,0.252,3513,188,5
A_HP_021,A,HostParasite,2860,"Apodemus flavicollis",Host,2,"Peromyscopsylla bidentata",Parasite,4,9,15,0,0.1333,0.4444,0.422,3,11,0
A_HP_026,A,HostParasite,2860,"Apodemus flavicollis",Host,3,"Peromyscopsylla bidentata",Parasite,3,15,18,0,0.1667,0.2,0.526,13,11,0
A_HP_033,A,HostParasite,2861,"Apodemus flavicollis",Host,20,"Peromyscopsylla silvatica",Parasite,8,22,25,1,0.8,0.3636,0.36,640,230,2
A_HP_039,A,HostParasite,2861,"Apodemus flavicollis",Host,7,"Peromyscopsylla silvatica",Parasite,3,6,11,1,0.6364,0.5,0.439,213,38,2
A_HP_026,A,HostParasite,2861,"Apodemus flavicollis",Host,3,"Peromyscopsylla silvatica",Parasite,2,15,18,0,0.1667,0.1333,0.526,13,11,0
A_HP_037,A,HostParasite,2861,"Apodemus flavicollis",Host,11,"Peromyscopsylla silvatica",Parasite,1,17,21,0,0.5238,0.0588,0.252,3513,15,0
A_HP_033,A,HostParasite,2863,"Apodemus flavicollis",Host,20,"Rhadinopsylla integella",Parasite,8,22,25,1,0.8,0.3636,0.36,640,90,4
A_HP_037,A,HostParasite,2863,"Apodemus flavicollis",Host,11,"Rhadinopsylla integella",Parasite,3,17,21,1,0.5238,0.1765,0.252,3513,85,14
A_HP_006,A,HostParasite,2863,"Apodemus flavicollis",Host,16,"Rhadinopsylla integella",Parasite,1,16,37,0,0.4324,0.0625,0.208,164,6,0
A_HP_026,A,HostParasite,2863,"Apodemus flavicollis",Host,3,"Rhadinopsylla integella",Parasite,1,15,18,0,0.1667,0.0667,0.526,13,2,0
A_HP_039,A,HostParasite,2863,"Apodemus flavicollis",Host,7,"Rhadinopsylla integella",Parasite,1,6,11,0,0.6364,0.1667,0.439,213,2,0
A_HP_033,A,HostParasite,2864,"Apodemus flavicollis",Host,20,"Rhadinopsylla pentacantha",Parasite,4,22,25,1,0.8,0.1818,0.36,640,12,1
A_HP_037,A,HostParasite,2864,"Apodemus flavicollis",Host,11,"Rhadinopsylla pentacantha",Parasite,3,17,21,1,0.5238,0.1765,0.252,3513,36,3
A_HP_050,A,HostParasite,2864,"Apodemus flavicollis",Host,16,"Rhadinopsylla pentacantha",Parasite,9,27,35,1,0.4571,0.3333,0.239,2590,437,6
A_HP_050,A,HostParasite,2960,"Apodemus flavicollis",Host,16,"Stenoponia tripectinata",Parasite,17,27,35,1,0.4571,0.6296,0.239,2590,749,39
A_HP_006,A,HostParasite,2960,"Apodemus flavicollis",Host,16,"Stenoponia tripectinata",Parasite,2,16,37,0,0.4324,0.125,0.208,164,24,0
A_HP_050,A,HostParasite,2962,"Apodemus flavicollis",Host,16,"Wagnerina schelkovnikovi",Parasite,12,27,35,1,0.4571,0.4444,0.239,2590,773,22
A_HP_006,A,HostParasite,2962,"Apodemus flavicollis",Host,16,"Wagnerina schelkovnikovi",Parasite,1,16,37,0,0.4324,0.0625,0.208,164,172,0
A_HP_006,A,HostParasite,2810,"Apodemus flavicollis",Host,16,"Xenopsylla cheopis",Parasite,6,16,37,1,0.4324,0.375,0.208,164,3182,8
A_HP_050,A,HostParasite,2810,"Apodemus flavicollis",Host,16,"Xenopsylla cheopis",Parasite,7,27,35,0,0.4571,0.2593,0.239,2590,438,0
A_HP_051,A,HostParasite,2963,"Apodemus peninsulae",Host,15,"Amalaraeus penicilliger",Parasite,8,13,26,1,0.5769,0.6154,0.317,155,534,5
A_HP_004,A,HostParasite,2963,"Apodemus peninsulae",Host,7,"Amalaraeus penicilliger",Parasite,2,6,21,0,0.3333,0.3333,0.413,70,178,0
A_HP_016,A,HostParasite,2963,"Apodemus peninsulae",Host,7,"Amalaraeus penicilliger",Parasite,2,6,21,0,0.3333,0.3333,0.413,70,178,0
A_HP_019,A,HostParasite,2963,"Apodemus peninsulae",Host,1,"Amalaraeus penicilliger",Parasite,2,9,18,0,0.0556,0.2222,0.222,2,92,0
A_HP_036,A,HostParasite,2963,"Apodemus peninsulae",Host,1,"Amalaraeus penicilliger",Parasite,4,8,13,0,0.0769,0.5,0.288,2,577,0
A_HP_044,A,HostParasite,2963,"Apodemus peninsulae",Host,9,"Amalaraeus penicilliger",Parasite,12,27,26,0,0.3462,0.4444,0.281,37,281,0
A_HP_051,A,HostParasite,2964,"Apodemus peninsulae",Host,15,"Amphipsylla sibirica",Parasite,6,13,26,1,0.5769,0.4615,0.317,155,215,6
A_HP_019,A,HostParasite,2964,"Apodemus peninsulae",Host,1,"Amphipsylla sibirica",Parasite,1,9,18,0,0.0556,0.1111,0.222,2,3,0
A_HP_036,A,HostParasite,2964,"Apodemus peninsulae",Host,1,"Amphipsylla sibirica",Parasite,1,8,13,0,0.0769,0.125,0.288,2,2,0
A_HP_044,A,HostParasite,2964,"Apodemus peninsulae",Host,9,"Amphipsylla sibirica",Parasite,5,27,26,0,0.3462,0.1852,0.281,37,13,0
A_HP_036,A,HostParasite,2943,"Apodemus peninsulae",Host,1,"Amphipsylla vinogradovi",Parasite,2,8,13,1,0.0769,0.25,0.288,2,7,2
A_HP_047,A,HostParasite,2943,"Apodemus peninsulae",Host,2,"Amphipsylla vinogradovi",Parasite,6,11,26,0,0.0769,0.5455,0.35,9,297,0
A_HP_049,A,HostParasite,2943,"Apodemus peninsulae",Host,3,"Amphipsylla vinogradovi",Parasite,2,5,19,0,0.1579,0.4,0.411,11,5,0
A_HP_051,A,HostParasite,2943,"Apodemus peninsulae",Host,15,"Amphipsylla vinogradovi",Parasite,1,13,26,0,0.5769,0.0769,0.317,155,2,0
A_HP_005,A,HostParasite,2800,"Apodemus peninsulae",Host,11,"Catallagia dacenkoi",Parasite,3,7,13,1,0.8462,0.4286,0.56,239,20,1
A_HP_004,A,HostParasite,2800,"Apodemus peninsulae",Host,7,"Catallagia dacenkoi",Parasite,2,6,21,0,0.3333,0.3333,0.413,70,338,0
A_HP_016,A,HostParasite,2800,"Apodemus peninsulae",Host,7,"Catallagia dacenkoi",Parasite,2,6,21,0,0.3333,0.3333,0.413,70,338,0
A_HP_019,A,HostParasite,2800,"Apodemus peninsulae",Host,1,"Catallagia dacenkoi",Parasite,1,9,18,0,0.0556,0.1111,0.222,2,3,0
A_HP_036,A,HostParasite,2800,"Apodemus peninsulae",Host,1,"Catallagia dacenkoi",Parasite,3,8,13,0,0.0769,0.375,0.288,2,25,0
A_HP_044,A,HostParasite,2800,"Apodemus peninsulae",Host,9,"Catallagia dacenkoi",Parasite,3,27,26,0,0.3462,0.1111,0.281,37,8,0
A_HP_051,A,HostParasite,2800,"Apodemus peninsulae",Host,15,"Catallagia dacenkoi",Parasite,4,13,26,0,0.5769,0.3077,0.317,155,159,0
A_HP_005,A,HostParasite,2801,"Apodemus peninsulae",Host,11,"Catallagia ioffi",Parasite,3,7,13,1,0.8462,0.4286,0.56,239,150,2
A_HP_004,A,HostParasite,2801,"Apodemus peninsulae",Host,7,"Catallagia ioffi",Parasite,3,6,21,0,0.3333,0.5,0.413,70,319,0
A_HP_016,A,HostParasite,2801,"Apodemus peninsulae",Host,7,"Catallagia ioffi",Parasite,3,6,21,0,0.3333,0.5,0.413,70,319,0
A_HP_019,A,HostParasite,2801,"Apodemus peninsulae",Host,1,"Catallagia ioffi",Parasite,1,9,18,0,0.0556,0.1111,0.222,2,3,0
A_HP_044,A,HostParasite,2801,"Apodemus peninsulae",Host,9,"Catallagia ioffi",Parasite,1,27,26,0,0.3462,0.037,0.281,37,3,0
A_HP_051,A,HostParasite,2801,"Apodemus peninsulae",Host,15,"Catallagia ioffi",Parasite,5,13,26,0,0.5769,0.3846,0.317,155,114,0
A_HP_005,A,HostParasite,2802,"Apodemus peninsulae",Host,11,"Ceratophyllus indages",Parasite,5,7,13,1,0.8462,0.7143,0.56,239,42,1
A_HP_051,A,HostParasite,2802,"Apodemus peninsulae",Host,15,"Ceratophyllus indages",Parasite,7,13,26,1,0.5769,0.5385,0.317,155,457,5
A_HP_004,A,HostParasite,2802,"Apodemus peninsulae",Host,7,"Ceratophyllus indages",Parasite,3,6,21,0,0.3333,0.5,0.413,70,258,0
A_HP_016,A,HostParasite,2802,"Apodemus peninsulae",Host,7,"Ceratophyllus indages",Parasite,3,6,21,0,0.3333,0.5,0.413,70,258,0
A_HP_019,A,HostParasite,2802,"Apodemus peninsulae",Host,1,"Ceratophyllus indages",Parasite,2,9,18,0,0.0556,0.2222,0.222,2,4,0
A_HP_044,A,HostParasite,2802,"Apodemus peninsulae",Host,9,"Ceratophyllus indages",Parasite,3,27,26,0,0.3462,0.1111,0.281,37,44,0
A_HP_049,A,HostParasite,2802,"Apodemus peninsulae",Host,3,"Ceratophyllus indages",Parasite,2,5,19,0,0.1579,0.4,0.411,11,59,0
A_HP_005,A,HostParasite,2803,"Apodemus peninsulae",Host,11,"Corrodopsylla birulai",Parasite,4,7,13,1,0.8462,0.5714,0.56,239,17,1
A_HP_044,A,HostParasite,2803,"Apodemus peninsulae",Host,9,"Corrodopsylla birulai",Parasite,16,27,26,1,0.3462,0.5926,0.281,37,663,3
A_HP_051,A,HostParasite,2803,"Apodemus peninsulae",Host,15,"Corrodopsylla birulai",Parasite,3,13,26,1,0.5769,0.2308,0.317,155,13,4
A_HP_019,A,HostParasite,2803,"Apodemus peninsulae",Host,1,"Corrodopsylla birulai",Parasite,2,9,18,0,0.0556,0.2222,0.222,2,5,0
A_HP_004,A,HostParasite,2793,"Apodemus peninsulae",Host,7,"Ctenophthalmus congeneroides",Parasite,3,6,21,1,0.3333,0.5,0.413,70,26,4
A_HP_005,A,HostParasite,2793,"Apodemus peninsulae",Host,11,"Ctenophthalmus congeneroides",Parasite,4,7,13,1,0.8462,0.5714,0.56,239,16,2
A_HP_016,A,HostParasite,2793,"Apodemus peninsulae",Host,7,"Ctenophthalmus congeneroides",Parasite,3,6,21,1,0.3333,0.5,0.413,70,26,4
A_HP_017,A,HostParasite,2793,"Apodemus peninsulae",Host,4,"Ctenophthalmus congeneroides",Parasite,3,5,9,1,0.4444,0.6,0.422,9,267,3
A_HP_049,A,HostParasite,2793,"Apodemus peninsulae",Host,3,"Ctenophthalmus congeneroides",Parasite,2,5,19,0,0.1579,0.4,0.411,11,135,0
A_HP_004,A,HostParasite,2794,"Apodemus peninsulae",Host,7,"Ctenophthalmus pisticus",Parasite,3,6,21,1,0.3333,0.5,0.413,70,75,6
A_HP_005,A,HostParasite,2794,"Apodemus peninsulae",Host,11,"Ctenophthalmus pisticus",Parasite,5,7,13,1,0.8462,0.7143,0.56,239,59,25
A_HP_016,A,HostParasite,2794,"Apodemus peninsulae",Host,7,"Ctenophthalmus pisticus",Parasite,3,6,21,1,0.3333,0.5,0.413,70,75,6
A_HP_044,A,HostParasite,2794,"Apodemus peninsulae",Host,9,"Ctenophthalmus pisticus",Parasite,1,27,26,0,0.3462,0.037,0.281,37,2,0
A_HP_049,A,HostParasite,2794,"Apodemus peninsulae",Host,3,"Ctenophthalmus pisticus",Parasite,1,5,19,0,0.1579,0.2,0.411,11,4,0
A_HP_044,A,HostParasite,2946,"Apodemus peninsulae",Host,9,"Ctenophthalmus uncinatus",Parasite,17,27,26,1,0.3462,0.6296,0.281,37,315,3
A_HP_019,A,HostParasite,2946,"Apodemus peninsulae",Host,1,"Ctenophthalmus uncinatus",Parasite,2,9,18,0,0.0556,0.2222,0.222,2,10,0
A_HP_004,A,HostParasite,2795,"Apodemus peninsulae",Host,7,"Frontopsylla elata",Parasite,3,6,21,1,0.3333,0.5,0.413,70,9,2
A_HP_016,A,HostParasite,2795,"Apodemus peninsulae",Host,7,"Frontopsylla elata",Parasite,3,6,21,1,0.3333,0.5,0.413,70,9,2
A_HP_044,A,HostParasite,2795,"Apodemus peninsulae",Host,9,"Frontopsylla elata",Parasite,4,27,26,0,0.3462,0.1481,0.281,37,15,0
A_HP_049,A,HostParasite,2795,"Apodemus peninsulae",Host,3,"Frontopsylla elata",Parasite,2,5,19,0,0.1579,0.4,0.411,11,112,0
A_HP_051,A,HostParasite,2795,"Apodemus peninsulae",Host,15,"Frontopsylla elata",Parasite,1,13,26,0,0.5769,0.0769,0.317,155,4,0
A_HP_049,A,HostParasite,2957,"Apodemus peninsulae",Host,3,"Frontopsylla luculenta",Parasite,4,5,19,1,0.1579,0.8,0.411,11,37,5
A_HP_036,A,HostParasite,2957,"Apodemus peninsulae",Host,1,"Frontopsylla luculenta",Parasite,3,8,13,0,0.0769,0.375,0.288,2,27,0
A_HP_047,A,HostParasite,2957,"Apodemus peninsulae",Host,2,"Frontopsylla luculenta",Parasite,1,11,26,0,0.0769,0.0909,0.35,9,12,0
A_HP_004,A,HostParasite,2796,"Apodemus peninsulae",Host,7,"Hystrichopsylla microti",Parasite,4,6,21,1,0.3333,0.6667,0.413,70,110,3
A_HP_016,A,HostParasite,2796,"Apodemus peninsulae",Host,7,"Hystrichopsylla microti",Parasite,4,6,21,1,0.3333,0.6667,0.413,70,110,3
A_HP_005,A,HostParasite,2796,"Apodemus peninsulae",Host,11,"Hystrichopsylla microti",Parasite,3,7,13,0,0.8462,0.4286,0.56,239,105,0
A_HP_017,A,HostParasite,2796,"Apodemus peninsulae",Host,4,"Hystrichopsylla microti",Parasite,1,5,9,0,0.4444,0.2,0.422,9,2,0
A_HP_049,A,HostParasite,2796,"Apodemus peninsulae",Host,3,"Hystrichopsylla microti",Parasite,2,5,19,0,0.1579,0.4,0.411,11,8,0
A_HP_051,A,HostParasite,2796,"Apodemus peninsulae",Host,15,"Hystrichopsylla microti",Parasite,1,13,26,0,0.5769,0.0769,0.317,155,2,0
A_HP_044,A,HostParasite,2947,"Apodemus peninsulae",Host,9,"Hystrichopsylla talpae",Parasite,16,27,26,1,0.3462,0.5926,0.281,37,271,2
A_HP_051,A,HostParasite,2947,"Apodemus peninsulae",Host,15,"Hystrichopsylla talpae",Parasite,9,13,26,1,0.5769,0.6923,0.317,155,326,9
A_HP_019,A,HostParasite,2947,"Apodemus peninsulae",Host,1,"Hystrichopsylla talpae",Parasite,2,9,18,0,0.0556,0.2222,0.222,2,14,0
A_HP_044,A,HostParasite,2948,"Apodemus peninsulae",Host,9,"Leptopsylla segnis",Parasite,4,27,26,1,0.3462,0.1481,0.281,37,9,2
A_HP_036,A,HostParasite,2948,"Apodemus peninsulae",Host,1,"Leptopsylla segnis",Parasite,1,8,13,0,0.0769,0.125,0.288,2,2,0
A_HP_049,A,HostParasite,2948,"Apodemus peninsulae",Host,3,"Leptopsylla segnis",Parasite,2,5,19,0,0.1579,0.4,0.411,11,9,0
A_HP_004,A,HostParasite,2797,"Apodemus peninsulae",Host,7,"Megabothris advenarius",Parasite,5,6,21,1,0.3333,0.8333,0.413,70,687,19
A_HP_005,A,HostParasite,2797,"Apodemus peninsulae",Host,11,"Megabothris advenarius",Parasite,6,7,13,1,0.8462,0.8571,0.56,239,1451,36
A_HP_016,A,HostParasite,2797,"Apodemus peninsulae",Host,7,"Megabothris advenarius",Parasite,5,6,21,1,0.3333,0.8333,0.413,70,687,19
A_HP_049,A,HostParasite,2797,"Apodemus peninsulae",Host,3,"Megabothris advenarius",Parasite,2,5,19,0,0.1579,0.4,0.411,11,6,0
A_HP_017,A,HostParasite,2827,"Apodemus peninsulae",Host,4,"Megabothris calcarifer",Parasite,5,5,9,1,0.4444,1,0.422,9,589,2
A_HP_019,A,HostParasite,2827,"Apodemus peninsulae",Host,1,"Megabothris calcarifer",Parasite,2,9,18,0,0.0556,0.2222,0.222,2,4,0
A_HP_036,A,HostParasite,2827,"Apodemus peninsulae",Host,1,"Megabothris calcarifer",Parasite,4,8,13,0,0.0769,0.5,0.288,2,307,0
A_HP_044,A,HostParasite,2827,"Apodemus peninsulae",Host,9,"Megabothris calcarifer",Parasite,2,27,26,0,0.3462,0.0741,0.281,37,4,0
A_HP_049,A,HostParasite,2827,"Apodemus peninsulae",Host,3,"Megabothris calcarifer",Parasite,3,5,19,0,0.1579,0.6,0.411,11,391,0
A_HP_051,A,HostParasite,2827,"Apodemus peninsulae",Host,15,"Megabothris calcarifer",Parasite,2,13,26,0,0.5769,0.1538,0.317,155,4,0
A_HP_019,A,HostParasite,2835,"Apodemus peninsulae",Host,1,"Megabothris rectangulatus",Parasite,6,9,18,1,0.0556,0.6667,0.222,2,77,2
A_HP_044,A,HostParasite,2835,"Apodemus peninsulae",Host,9,"Megabothris rectangulatus",Parasite,18,27,26,1,0.3462,0.6667,0.281,37,600,7
A_HP_051,A,HostParasite,2835,"Apodemus peninsulae",Host,15,"Megabothris rectangulatus",Parasite,9,13,26,1,0.5769,0.6923,0.317,155,354,25
A_HP_036,A,HostParasite,2835,"Apodemus peninsulae",Host,1,"Megabothris rectangulatus",Parasite,3,8,13,0,0.0769,0.375,0.288,2,11,0
A_HP_051,A,HostParasite,2965,"Apodemus peninsulae",Host,15,"Megabothris turbidus",Parasite,8,13,26,1,0.5769,0.6154,0.317,155,133,39
A_HP_019,A,HostParasite,2965,"Apodemus peninsulae",Host,1,"Megabothris turbidus",Parasite,1,9,18,0,0.0556,0.1111,0.222,2,2,0
A_HP_044,A,HostParasite,2965,"Apodemus peninsulae",Host,9,"Megabothris turbidus",Parasite,2,27,26,0,0.3462,0.0741,0.281,37,4,0
A_HP_004,A,HostParasite,2798,"Apodemus peninsulae",Host,7,"Neopsylla acanthina",Parasite,4,6,21,1,0.3333,0.6667,0.413,70,100,9
A_HP_005,A,HostParasite,2798,"Apodemus peninsulae",Host,11,"Neopsylla acanthina",Parasite,4,7,13,1,0.8462,0.5714,0.56,239,399,94
A_HP_016,A,HostParasite,2798,"Apodemus peninsulae",Host,7,"Neopsylla acanthina",Parasite,4,6,21,1,0.3333,0.6667,0.413,70,100,9
A_HP_051,A,HostParasite,2798,"Apodemus peninsulae",Host,15,"Neopsylla acanthina",Parasite,2,13,26,1,0.5769,0.1538,0.317,155,5,3
A_HP_019,A,HostParasite,2798,"Apodemus peninsulae",Host,1,"Neopsylla acanthina",Parasite,2,9,18,0,0.0556,0.2222,0.222,2,13,0
A_HP_044,A,HostParasite,2798,"Apodemus peninsulae",Host,9,"Neopsylla acanthina",Parasite,3,27,26,0,0.3462,0.1111,0.281,37,10,0
A_HP_049,A,HostParasite,2798,"Apodemus peninsulae",Host,3,"Neopsylla acanthina",Parasite,1,5,19,0,0.1579,0.2,0.411,11,2,0
A_HP_017,A,HostParasite,2829,"Apodemus peninsulae",Host,4,"Neopsylla bidentatiformis",Parasite,3,5,9,1,0.4444,0.6,0.422,9,173,2
A_HP_049,A,HostParasite,2829,"Apodemus peninsulae",Host,3,"Neopsylla bidentatiformis",Parasite,4,5,19,1,0.1579,0.8,0.411,11,139,3
A_HP_036,A,HostParasite,2829,"Apodemus peninsulae",Host,1,"Neopsylla bidentatiformis",Parasite,2,8,13,0,0.0769,0.25,0.288,2,8,0
A_HP_047,A,HostParasite,2829,"Apodemus peninsulae",Host,2,"Neopsylla bidentatiformis",Parasite,5,11,26,0,0.0769,0.4545,0.35,9,55,0
A_HP_047,A,HostParasite,2956,"Apodemus peninsulae",Host,2,"Neopsylla mana",Parasite,8,11,26,1,0.0769,0.7273,0.35,9,109,2
A_HP_051,A,HostParasite,2956,"Apodemus peninsulae",Host,15,"Neopsylla mana",Parasite,9,13,26,1,0.5769,0.6923,0.317,155,143,26
A_HP_019,A,HostParasite,2956,"Apodemus peninsulae",Host,1,"Neopsylla mana",Parasite,1,9,18,0,0.0556,0.1111,0.222,2,11,0
A_HP_044,A,HostParasite,2956,"Apodemus peninsulae",Host,9,"Neopsylla mana",Parasite,1,27,26,0,0.3462,0.037,0.281,37,2,0
A_HP_044,A,HostParasite,2951,"Apodemus peninsulae",Host,9,"Neopsylla pleskei",Parasite,4,27,26,1,0.3462,0.1481,0.281,37,16,2
A_HP_019,A,HostParasite,2951,"Apodemus peninsulae",Host,1,"Neopsylla pleskei",Parasite,1,9,18,0,0.0556,0.1111,0.222,2,3,0
A_HP_047,A,HostParasite,2951,"Apodemus peninsulae",Host,2,"Neopsylla pleskei",Parasite,1,11,26,0,0.0769,0.0909,0.35,9,15,0
A_HP_049,A,HostParasite,2951,"Apodemus peninsulae",Host,3,"Neopsylla pleskei",Parasite,1,5,19,0,0.1579,0.2,0.411,11,2,0
A_HP_051,A,HostParasite,2951,"Apodemus peninsulae",Host,15,"Neopsylla pleskei",Parasite,1,13,26,0,0.5769,0.0769,0.317,155,2,0
A_HP_017,A,HostParasite,2831,"Apodemus peninsulae",Host,4,"Nosopsyllus fasciatus",Parasite,2,5,9,1,0.4444,0.4,0.422,9,20,2
A_HP_004,A,HostParasite,2831,"Apodemus peninsulae",Host,7,"Nosopsyllus fasciatus",Parasite,2,6,21,0,0.3333,0.3333,0.413,70,5,0
A_HP_016,A,HostParasite,2831,"Apodemus peninsulae",Host,7,"Nosopsyllus fasciatus",Parasite,2,6,21,0,0.3333,0.3333,0.413,70,5,0
A_HP_044,A,HostParasite,2831,"Apodemus peninsulae",Host,9,"Nosopsyllus fasciatus",Parasite,1,27,26,0,0.3462,0.037,0.281,37,10,0
A_HP_049,A,HostParasite,2831,"Apodemus peninsulae",Host,3,"Nosopsyllus fasciatus",Parasite,1,5,19,0,0.1579,0.2,0.411,11,20,0
A_HP_044,A,HostParasite,2952,"Apodemus peninsulae",Host,9,"Palaeopsylla soricis",Parasite,18,27,26,1,0.3462,0.6667,0.281,37,507,9
